squareMeters,numberOfRooms,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category,PoolAndYard,TheYearRange
77296,96,11,42670,8,5,1998,FALSE,FALSE,5989,4154,674,FALSE,2,7735727.8,Basic,no pool and has yard,from 1990 to 1999
15148,81,11,14485,5,3,1997,FALSE,TRUE,9433,965,847,FALSE,8,1515878.7,Basic,no pool and no yard,from 1990 to 1999
95065,1,49,85915,10,8,2009,TRUE,TRUE,4949,406,421,FALSE,9,9516892.9,Luxury,has pool and has yard,from 2000 to 2010
81591,24,22,32640,9,9,1996,FALSE,TRUE,2289,994,847,TRUE,7,8160895.6,Basic,no pool and no yard,from 1990 to 1999
41276,90,66,37390,4,7,1992,FALSE,TRUE,7369,4787,393,FALSE,2,4136486.2,Basic,has pool and has yard,from 1990 to 1999
50340,60,10,59443,7,6,2005,TRUE,FALSE,8228,8605,600,TRUE,7,5040333.5,Luxury,has pool and has yard,from 2000 to 2010
93615,68,41,35209,10,2,1995,FALSE,TRUE,9355,3902,792,FALSE,1,9368510.5,Basic,no pool and has yard,from 1990 to 1999
8009,81,88,25563,3,7,2008,TRUE,TRUE,3178,8414,917,TRUE,3,810890.8,Luxury,has pool and has yard,from 2000 to 2010
32044,97,16,82718,10,8,2010,TRUE,FALSE,4205,5925,884,TRUE,5,3205557,Basic,no pool and no yard,from 2000 to 2010
48067,73,83,49934,1,9,2009,TRUE,FALSE,168,5013,636,TRUE,6,4818874.9,Basic,no pool and has yard,from 2000 to 2010
40884,41,98,57787,9,1,2021,FALSE,FALSE,9604,8905,800,FALSE,2,4100865.1,Basic,has pool and no yard,after 2011
58617,32,24,9075,6,5,1993,FALSE,TRUE,1706,8687,125,TRUE,5,5868891.3,Basic,has pool and has yard,from 1990 to 1999
62572,68,28,63814,2,8,2006,TRUE,FALSE,6158,5894,487,TRUE,6,6262774.6,Basic,has pool and no yard,from 2000 to 2010
58637,95,36,72693,3,2,1999,TRUE,TRUE,7265,5530,919,TRUE,3,5874640.9,Luxury,has pool and has yard,from 1990 to 1999
16241,16,93,2754,5,9,2011,TRUE,TRUE,1566,4555,206,TRUE,2,1632003.1,Basic,no pool and has yard,after 2011
43658,11,74,86718,7,2,1998,TRUE,TRUE,3714,8402,878,TRUE,8,4376638.8,Basic,no pool and has yard,from 1990 to 1999
46658,2,60,51857,8,3,1996,FALSE,FALSE,3637,9555,892,FALSE,3,4673368.6,Basic,has pool and no yard,from 1990 to 1999
13732,25,68,39897,6,7,2020,TRUE,TRUE,3579,7266,638,TRUE,8,1384625,Luxury,has pool and has yard,after 2011
71701,19,6,74931,10,8,2006,FALSE,FALSE,9758,4615,122,FALSE,3,7171334.6,Basic,no pool and no yard,from 2000 to 2010
98644,15,33,56083,8,3,2012,FALSE,FALSE,8522,1529,142,TRUE,9,9865826.2,Basic,no pool and no yard,after 2011
67917,5,97,63722,1,3,1995,TRUE,FALSE,9895,4313,955,TRUE,0,6801741.5,Basic,has pool and no yard,from 1990 to 1999
59308,26,24,2884,5,10,2014,FALSE,TRUE,8363,633,767,TRUE,8,5940512.4,Basic,has pool and has yard,after 2011
7141,29,83,36744,1,7,2009,TRUE,TRUE,2878,6963,778,FALSE,9,726445.9,Basic,no pool and has yard,from 2000 to 2010
76647,24,51,46056,2,2,1993,TRUE,FALSE,9871,7235,919,FALSE,8,7670985.3,Luxury,has pool and has yard,from 1990 to 1999
37425,81,97,49011,6,3,2015,FALSE,FALSE,2837,1860,737,TRUE,2,3753888.5,Basic,has pool and no yard,after 2011
34728,25,59,76782,8,10,2019,TRUE,TRUE,1757,404,892,TRUE,9,3480487.9,Basic,no pool and has yard,after 2011
74054,59,20,25296,9,4,2019,TRUE,TRUE,9263,3842,424,FALSE,6,7406911.9,Basic,no pool and no yard,after 2011
19637,35,81,21584,7,6,2004,FALSE,TRUE,8255,5052,912,FALSE,10,1975440.4,Basic,has pool and has yard,from 2000 to 2010
32765,59,97,43355,10,8,2013,FALSE,FALSE,890,1664,285,FALSE,0,3282762.3,Basic,has pool and no yard,after 2011
26539,38,88,6769,4,4,1996,TRUE,FALSE,8833,7125,628,TRUE,10,2661555.6,Basic,no pool and has yard,from 1990 to 1999
49426,30,97,42490,9,3,2021,FALSE,FALSE,1448,4179,867,FALSE,9,4954416.1,Basic,no pool and has yard,after 2011
90665,76,100,46863,4,9,2005,TRUE,TRUE,9168,6368,892,FALSE,6,9077965.5,Luxury,has pool and has yard,from 2000 to 2010
62672,33,17,94677,9,2,1990,FALSE,TRUE,3945,3011,602,FALSE,9,6271020,Basic,no pool and has yard,from 1990 to 1999
77567,64,99,99220,3,3,2016,TRUE,FALSE,7897,3956,310,FALSE,8,7764676.6,Basic,no pool and no yard,after 2011
38432,65,61,59686,1,4,2019,FALSE,TRUE,6068,4341,324,TRUE,6,3853375.9,Basic,has pool and no yard,after 2011
47312,47,52,82154,4,10,2002,TRUE,TRUE,2161,1181,502,FALSE,6,4736992.2,Basic,no pool and no yard,from 2000 to 2010
82827,95,46,54882,8,8,1991,FALSE,TRUE,3313,1245,602,FALSE,4,8287639.1,Basic,no pool and no yard,from 1990 to 1999
41343,79,60,9768,4,10,1991,FALSE,TRUE,8819,242,860,FALSE,4,4136639.1,Basic,no pool and no yard,from 1990 to 1999
81060,54,15,61691,2,2,2002,TRUE,FALSE,5925,9705,342,TRUE,8,8113575.2,Luxury,has pool and has yard,from 2000 to 2010
80466,20,72,25675,5,5,1992,FALSE,TRUE,8154,8404,865,TRUE,1,8048185.2,Basic,no pool and no yard,from 1990 to 1999
75631,71,75,50613,4,2,2007,TRUE,FALSE,8978,4747,821,TRUE,9,7570003.7,Basic,has pool and no yard,from 2000 to 2010
85757,94,99,64751,3,4,2009,FALSE,FALSE,6650,5873,367,TRUE,0,8588192.9,Basic,no pool and has yard,from 2000 to 2010
97551,45,96,63519,3,2,2004,FALSE,TRUE,5170,7296,701,TRUE,6,9764568.4,Basic,has pool and has yard,from 2000 to 2010
12902,2,98,61672,5,6,2013,TRUE,TRUE,2258,8059,448,FALSE,1,1296931.3,Basic,no pool and no yard,after 2011
75132,70,89,43424,1,10,2006,TRUE,TRUE,5778,3679,321,FALSE,4,7522620.6,Luxury,has pool and has yard,from 2000 to 2010
63657,59,51,81762,7,10,2020,FALSE,TRUE,2036,9364,430,FALSE,0,6367982,Basic,no pool and no yard,after 2011
69943,57,56,95518,4,5,2003,TRUE,FALSE,2072,4206,854,TRUE,3,7003755.3,Basic,has pool and no yard,from 2000 to 2010
5216,21,61,84569,6,5,2004,FALSE,TRUE,707,8317,209,TRUE,3,527493.4,Basic,no pool and has yard,from 2000 to 2010
163,35,83,29281,7,6,1995,FALSE,TRUE,2675,6452,724,TRUE,2,19788.5,Basic,no pool and no yard,from 1990 to 1999
70416,42,67,41036,9,10,2018,FALSE,TRUE,2198,9171,926,TRUE,7,7043322.8,Basic,no pool and no yard,after 2011
2799,9,29,92865,7,9,2015,FALSE,TRUE,4772,8706,254,TRUE,0,285666.5,Basic,no pool and has yard,after 2011
91702,30,83,5932,5,1,2013,FALSE,TRUE,4560,9066,604,FALSE,9,9172843.3,Basic,no pool and no yard,after 2011
42051,80,65,61423,7,5,2004,TRUE,FALSE,32,4831,928,FALSE,0,4215456.4,Basic,no pool and has yard,from 2000 to 2010
25850,33,7,83416,6,8,2007,FALSE,TRUE,7208,3981,704,TRUE,9,2590126.7,Basic,no pool and has yard,from 2000 to 2010
64298,16,3,85048,9,8,1999,TRUE,FALSE,8953,2066,400,FALSE,6,6435291.9,Basic,no pool and has yard,from 1990 to 1999
73318,61,56,28659,8,2,1991,TRUE,TRUE,3523,1326,949,TRUE,8,7335990.1,Basic,no pool and has yard,from 1990 to 1999
21558,89,3,54670,3,10,1994,FALSE,TRUE,4900,2763,159,TRUE,5,2156397.4,Basic,no pool and no yard,from 1990 to 1999
98785,67,86,91245,10,6,2000,TRUE,TRUE,8019,4839,308,FALSE,6,9883851,Basic,no pool and has yard,from 2000 to 2010
60003,4,36,21090,3,7,2020,FALSE,TRUE,3342,3609,269,TRUE,4,6006445,Basic,has pool and no yard,after 2011
16839,44,75,46594,6,5,1997,FALSE,TRUE,7765,4838,955,TRUE,0,1692521.7,Basic,no pool and has yard,from 1990 to 1999
72281,4,84,38954,3,10,2010,FALSE,TRUE,6225,3509,966,TRUE,5,7239761,Basic,no pool and has yard,from 2000 to 2010
64859,54,85,26003,6,9,2001,TRUE,TRUE,4839,6378,561,FALSE,3,6495320.1,Luxury,has pool and has yard,from 2000 to 2010
90229,50,41,18119,1,3,1997,FALSE,FALSE,6428,3543,795,FALSE,0,9031500.7,Basic,no pool and has yard,from 1990 to 1999
82202,79,8,74838,10,7,2003,TRUE,TRUE,9681,8174,648,FALSE,1,8225531.3,Luxury,has pool and has yard,from 2000 to 2010
83238,91,52,94125,9,10,2006,FALSE,FALSE,4730,4343,649,FALSE,1,8334828.6,Basic,has pool and has yard,from 2000 to 2010
99058,82,76,12232,10,6,1993,TRUE,TRUE,5627,2820,452,FALSE,7,9909863.3,Basic,no pool and no yard,from 1990 to 1999
53753,36,30,74481,8,9,2008,FALSE,TRUE,4438,8213,352,FALSE,2,5383162.8,Basic,has pool and has yard,from 2000 to 2010
1160,52,63,47543,10,3,1993,FALSE,FALSE,7901,9093,337,TRUE,1,122122.3,Basic,has pool and no yard,from 1990 to 1999
30742,35,46,62961,10,6,2002,FALSE,FALSE,4559,6408,750,FALSE,10,3079481.2,Basic,no pool and has yard,from 2000 to 2010
58118,35,25,77226,4,5,2003,FALSE,FALSE,273,2917,307,TRUE,10,5817507.3,Basic,has pool and has yard,from 2000 to 2010
2473,57,62,93096,7,9,1999,TRUE,FALSE,7789,6915,236,FALSE,3,252875.9,Basic,has pool and no yard,from 1990 to 1999
45992,39,6,13992,8,4,2009,FALSE,TRUE,5123,4466,821,TRUE,2,4602074.9,Basic,no pool and has yard,from 2000 to 2010
50253,9,5,41936,2,2,2012,FALSE,FALSE,6220,974,208,TRUE,8,5030780.2,Basic,no pool and has yard,after 2011
77604,10,80,62100,9,10,2003,FALSE,TRUE,762,636,626,FALSE,4,7762930.3,Basic,no pool and no yard,from 2000 to 2010
46945,58,69,99400,8,4,2005,TRUE,TRUE,2297,3852,708,TRUE,8,4702331.5,Basic,no pool and no yard,from 2000 to 2010
59413,43,6,31513,7,4,1990,FALSE,TRUE,4602,4427,520,TRUE,0,5942121,Basic,no pool and no yard,from 1990 to 1999
56073,11,10,82604,3,10,2011,FALSE,TRUE,3613,7184,596,TRUE,3,5608291.1,Basic,no pool and no yard,after 2011
41095,94,87,33257,8,9,2019,TRUE,FALSE,4152,5294,494,TRUE,10,4117734.9,Basic,has pool and no yard,after 2011
32954,91,27,33451,9,10,1997,FALSE,TRUE,511,9346,253,TRUE,4,3297491.7,Basic,no pool and no yard,from 1990 to 1999
74591,69,20,73906,9,8,2009,TRUE,FALSE,616,2692,479,TRUE,9,7469587.9,Luxury,has pool and has yard,from 2000 to 2010
38336,57,38,39402,1,5,1996,TRUE,TRUE,855,4994,863,TRUE,4,3843621.6,Luxury,has pool and has yard,from 1990 to 1999
42586,54,67,75388,8,3,2014,TRUE,FALSE,5326,5962,394,FALSE,10,4267956.4,Luxury,has pool and has yard,after 2011
31820,19,14,99795,9,5,2006,TRUE,FALSE,475,8097,606,TRUE,10,3185287.6,Basic,has pool and no yard,from 2000 to 2010
52649,88,85,89698,2,7,1996,FALSE,TRUE,4763,2082,833,FALSE,6,5274558.6,Basic,has pool and no yard,from 1990 to 1999
64179,10,50,11094,9,10,2016,TRUE,FALSE,7967,3729,955,TRUE,6,6422934.6,Basic,has pool and no yard,after 2011
20222,16,16,52126,3,4,2006,FALSE,TRUE,7966,8165,370,FALSE,2,2030464.6,Basic,has pool and has yard,from 2000 to 2010
25251,75,96,78659,6,8,2015,FALSE,TRUE,8849,5123,523,TRUE,1,2527049.5,Basic,no pool and no yard,after 2011
94486,55,91,82399,5,5,1992,FALSE,TRUE,8821,4737,526,TRUE,7,9455619.2,Basic,no pool and no yard,from 1990 to 1999
89724,41,79,33629,3,4,2009,FALSE,FALSE,4737,4438,734,FALSE,0,8985657.9,Basic,has pool and has yard,from 2000 to 2010
58626,45,20,68512,5,3,2015,FALSE,FALSE,9372,603,226,TRUE,10,5864831.5,Basic,no pool and no yard,after 2011
58652,11,35,26195,6,7,2000,FALSE,TRUE,2405,6566,224,TRUE,4,5870251,Basic,has pool and no yard,from 2000 to 2010
47654,53,97,76621,9,2,2013,FALSE,TRUE,5377,6422,312,FALSE,8,4776062.3,Basic,has pool and has yard,after 2011
47647,47,66,20509,8,5,2014,FALSE,FALSE,7836,1498,883,FALSE,8,4776741.4,Basic,no pool and has yard,after 2011
78180,26,46,50817,7,5,1995,FALSE,FALSE,4079,5605,152,FALSE,6,7828641.5,Basic,has pool and has yard,from 1990 to 1999
50061,91,1,40419,3,10,1999,TRUE,FALSE,9020,6239,235,TRUE,10,5010457.9,Basic,no pool and has yard,from 1990 to 1999
23009,41,71,6742,7,8,2018,TRUE,FALSE,1541,8813,674,TRUE,1,2308112.8,Basic,no pool and no yard,after 2011
21293,4,40,57682,2,5,2020,TRUE,TRUE,6717,6388,883,TRUE,9,2138174,Basic,has pool and no yard,after 2011
62691,16,77,70717,6,7,2016,TRUE,TRUE,3831,9632,241,FALSE,8,6276488.6,Basic,no pool and has yard,after 2011
80413,7,4,42344,9,3,2011,FALSE,FALSE,8059,5801,488,FALSE,10,8046485.1,Basic,has pool and no yard,after 2011
98303,85,79,63798,10,3,2006,TRUE,FALSE,2464,7246,983,TRUE,7,9843304.6,Luxury,has pool and has yard,from 2000 to 2010
7159,38,28,85510,8,7,2015,TRUE,TRUE,4011,7080,126,FALSE,2,718273.5,Basic,no pool and no yard,after 2011
94213,16,28,53733,6,5,2004,FALSE,FALSE,8927,3578,549,TRUE,3,9430183.4,Basic,has pool and has yard,from 2000 to 2010
64807,70,93,61580,1,8,2020,TRUE,FALSE,2851,827,333,FALSE,7,6489616,Luxury,has pool and has yard,after 2011
89019,62,99,21070,3,4,1996,TRUE,FALSE,670,739,465,TRUE,5,8904528.6,Basic,no pool and no yard,from 1990 to 1999
65421,51,13,14627,1,8,1998,FALSE,TRUE,1713,4269,706,FALSE,6,6543719.8,Basic,no pool and no yard,from 1990 to 1999
28206,50,83,64676,4,8,2015,FALSE,TRUE,2868,887,288,TRUE,1,2830932.5,Basic,no pool and has yard,after 2011
57936,37,80,46389,1,9,1992,FALSE,TRUE,6611,5678,291,TRUE,3,5796649.2,Basic,no pool and has yard,from 1990 to 1999
7759,41,16,83679,10,3,1998,TRUE,TRUE,7295,4497,955,FALSE,7,782731.8,Luxury,has pool and has yard,from 1990 to 1999
20863,41,2,16923,1,3,2019,FALSE,FALSE,1601,3742,485,FALSE,7,2086593.9,Basic,no pool and no yard,after 2011
62530,32,75,37198,6,3,1993,TRUE,FALSE,1036,3428,278,FALSE,6,6267352.3,Luxury,has pool and has yard,from 1990 to 1999
49805,44,52,87751,9,6,1992,FALSE,TRUE,7181,439,615,FALSE,4,4984392.2,Basic,has pool and no yard,from 1990 to 1999
4264,39,98,16931,5,7,2020,TRUE,TRUE,5778,8903,268,TRUE,5,429800,Basic,no pool and no yard,after 2011
41856,40,43,55942,1,5,2006,TRUE,TRUE,8432,2811,324,TRUE,6,4191936.6,Luxury,has pool and has yard,from 2000 to 2010
54847,38,39,96819,4,4,2020,TRUE,FALSE,5929,2894,395,FALSE,7,5493084,Luxury,has pool and has yard,after 2011
98814,54,6,71845,10,8,2004,TRUE,TRUE,1153,4342,890,TRUE,10,9887158.4,Basic,has pool and no yard,from 2000 to 2010
14465,3,80,61595,3,6,2016,TRUE,FALSE,1861,1310,170,FALSE,7,1453919.6,Basic,has pool and no yard,after 2011
99301,7,85,73684,10,5,2014,FALSE,FALSE,7473,5243,732,TRUE,9,9941220.4,Basic,has pool and has yard,after 2011
18521,25,11,33897,6,6,2003,FALSE,TRUE,8307,1056,514,FALSE,6,1858497.3,Basic,no pool and has yard,from 2000 to 2010
65908,28,84,28574,2,8,2008,FALSE,FALSE,830,7908,444,TRUE,0,6598156.8,Basic,no pool and no yard,from 2000 to 2010
10897,39,13,85846,2,5,2017,FALSE,FALSE,399,1799,504,TRUE,9,1097453.7,Basic,has pool and has yard,after 2011
70390,87,96,694,4,5,2000,TRUE,FALSE,4293,4803,501,FALSE,8,7045739,Basic,no pool and has yard,from 2000 to 2010
52685,48,75,80431,7,10,1994,TRUE,TRUE,6655,9072,897,TRUE,10,5272224.4,Basic,no pool and no yard,from 1990 to 1999
75135,44,46,21433,9,10,1992,FALSE,FALSE,8876,4933,105,TRUE,8,7522188.2,Basic,has pool and has yard,from 1990 to 1999
13388,87,69,61256,1,8,2003,FALSE,FALSE,2572,3787,553,FALSE,9,1346253.3,Basic,has pool and has yard,from 2000 to 2010
63427,24,83,17327,3,6,2004,FALSE,FALSE,5586,1906,106,TRUE,9,6351101.4,Basic,no pool and no yard,from 2000 to 2010
27818,7,72,78380,8,5,1997,TRUE,FALSE,134,5758,515,TRUE,2,2786587.7,Basic,no pool and has yard,from 1990 to 1999
82739,60,37,86183,6,9,2016,FALSE,TRUE,3970,4851,350,TRUE,10,8280296.6,Basic,has pool and no yard,after 2011
33327,38,55,74600,10,9,2010,FALSE,TRUE,6202,4233,198,FALSE,2,3337341,Basic,no pool and no yard,from 2000 to 2010
8894,77,53,89584,9,8,2005,FALSE,TRUE,7434,6089,854,FALSE,10,900011.5,Basic,has pool and has yard,from 2000 to 2010
7685,43,54,53674,4,8,1994,FALSE,TRUE,610,3674,394,TRUE,2,775942.4,Basic,has pool and no yard,from 1990 to 1999
94255,58,18,88815,3,5,2021,TRUE,FALSE,3504,4834,539,TRUE,1,9431460.1,Luxury,has pool and has yard,after 2011
14610,91,62,95536,9,10,1999,FALSE,TRUE,8805,3156,726,TRUE,6,1469296.9,Basic,has pool and has yard,from 1990 to 1999
15534,19,23,58220,1,10,1995,FALSE,FALSE,7503,9157,728,TRUE,3,1556351.5,Basic,has pool and no yard,from 1990 to 1999
60610,70,50,27286,8,2,2009,FALSE,FALSE,5225,546,389,FALSE,4,6068928.9,Basic,no pool and has yard,from 2000 to 2010
78383,89,49,20678,4,10,2001,FALSE,FALSE,7570,7903,641,TRUE,5,7844579.1,Basic,has pool and no yard,from 2000 to 2010
44722,47,91,94840,6,8,1992,FALSE,TRUE,6947,9309,621,FALSE,10,4477117.2,Basic,has pool and no yard,from 1990 to 1999
48189,98,84,8864,6,1,1990,TRUE,TRUE,5400,3533,875,TRUE,6,4822319,Basic,no pool and no yard,from 1990 to 1999
37471,58,12,44690,1,3,2004,FALSE,FALSE,6521,9134,677,FALSE,6,3747950.4,Basic,no pool and no yard,from 2000 to 2010
64924,32,1,16865,7,8,1993,FALSE,TRUE,4430,3041,639,TRUE,5,6496365.3,Basic,has pool and no yard,from 1990 to 1999
65233,50,64,81436,4,2,1990,FALSE,TRUE,4103,6512,668,TRUE,3,6526331,Basic,no pool and no yard,from 1990 to 1999
65670,3,44,66416,1,6,2009,FALSE,TRUE,3615,4043,638,FALSE,3,6570909.9,Basic,no pool and has yard,from 2000 to 2010
90177,50,32,56996,1,7,2018,FALSE,FALSE,9300,4271,242,FALSE,8,9024117.8,Basic,no pool and has yard,after 2011
4351,2,10,45952,7,1,1997,TRUE,FALSE,9610,6846,918,FALSE,8,436269.7,Basic,no pool and no yard,from 1990 to 1999
98390,47,19,41275,5,4,2006,FALSE,TRUE,7835,8823,310,TRUE,2,9849668.6,Basic,has pool and has yard,from 2000 to 2010
43651,35,62,5601,7,3,2005,FALSE,TRUE,7503,8481,774,TRUE,8,4374012.5,Basic,has pool and has yard,from 2000 to 2010
1803,30,10,35491,9,2,1991,FALSE,FALSE,9587,1716,959,TRUE,0,181859.1,Basic,no pool and no yard,from 1990 to 1999
80378,90,19,27990,7,10,2004,FALSE,TRUE,1432,4489,544,TRUE,9,8045164.4,Basic,has pool and has yard,from 2000 to 2010
99291,89,40,38298,3,10,1990,TRUE,TRUE,4592,8562,369,TRUE,1,9933729,Basic,no pool and no yard,from 1990 to 1999
18202,67,75,50682,10,3,2005,TRUE,FALSE,430,2294,758,TRUE,7,1827703.5,Basic,no pool and has yard,from 2000 to 2010
76194,59,73,6817,2,2,2003,TRUE,FALSE,5896,9919,718,TRUE,6,7627074.3,Basic,has pool and no yard,from 2000 to 2010
50114,15,14,44365,2,9,2001,TRUE,TRUE,1870,7534,386,TRUE,9,5019918.1,Luxury,has pool and has yard,from 2000 to 2010
48603,33,29,59422,3,7,2001,TRUE,FALSE,2968,2079,903,FALSE,8,4862648.1,Basic,no pool and no yard,from 2000 to 2010
48767,3,64,82521,2,3,2021,FALSE,TRUE,5056,9778,526,TRUE,9,4883097.1,Basic,has pool and no yard,after 2011
91501,84,14,63857,3,4,2003,FALSE,TRUE,3065,388,494,TRUE,10,9154474.3,Basic,has pool and no yard,from 2000 to 2010
22927,66,44,11710,9,3,2011,TRUE,FALSE,1239,8023,891,FALSE,1,2297687.1,Basic,no pool and no yard,after 2011
51309,53,6,44580,5,10,1997,FALSE,TRUE,3727,6350,840,TRUE,6,5135619.7,Basic,has pool and no yard,from 1990 to 1999
89001,58,55,84458,8,7,2004,FALSE,FALSE,2445,9296,721,TRUE,9,8904692.4,Basic,has pool and no yard,from 2000 to 2010
54040,92,93,795,8,7,2017,FALSE,FALSE,5805,904,540,FALSE,9,5408568.7,Basic,has pool and no yard,after 2011
7477,35,18,321,9,3,1991,TRUE,FALSE,4255,2350,300,TRUE,0,752083.1,Basic,no pool and has yard,from 1990 to 1999
41225,22,84,6420,7,1,2019,FALSE,TRUE,7546,3371,395,FALSE,9,4130642.9,Basic,has pool and no yard,after 2011
77491,88,13,77053,10,3,2011,FALSE,FALSE,1982,7017,153,TRUE,7,7755674.1,Basic,no pool and has yard,after 2011
43906,55,73,48720,10,9,2013,FALSE,TRUE,3357,9036,623,FALSE,4,4397835.3,Basic,has pool and no yard,after 2011
94824,72,59,71038,4,1,2009,FALSE,TRUE,2751,8348,527,FALSE,0,9490121.9,Basic,no pool and has yard,from 2000 to 2010
33856,86,14,1448,4,8,1993,TRUE,FALSE,8649,7495,769,FALSE,6,3392172.3,Luxury,has pool and has yard,from 1990 to 1999
69856,80,48,20532,5,2,1995,FALSE,TRUE,8366,3590,852,TRUE,8,6993253.5,Basic,no pool and has yard,from 1990 to 1999
88586,31,79,85473,3,8,2009,FALSE,FALSE,8350,3424,826,FALSE,8,8866194.9,Basic,no pool and has yard,from 2000 to 2010
67510,32,61,22236,1,7,2014,FALSE,TRUE,6018,7718,643,FALSE,9,6758961.4,Basic,has pool and has yard,after 2011
77703,22,18,64051,4,4,2021,TRUE,TRUE,4762,8678,172,TRUE,8,7776678.1,Basic,has pool and no yard,after 2011
72147,38,13,48522,5,2,2013,FALSE,FALSE,285,3733,882,FALSE,9,7219271.3,Basic,no pool and has yard,after 2011
11339,96,70,3972,6,1,1996,TRUE,TRUE,2670,3572,872,FALSE,9,1137389.6,Basic,no pool and no yard,from 1990 to 1999
81125,22,24,47940,7,9,2012,FALSE,FALSE,5869,2240,209,TRUE,6,8113963.2,Basic,no pool and no yard,after 2011
48434,33,87,18849,3,9,2002,FALSE,FALSE,8173,6719,913,TRUE,1,4854900.2,Basic,no pool and has yard,from 2000 to 2010
56398,83,97,76970,9,7,2021,TRUE,FALSE,1613,2572,146,TRUE,9,5644338.1,Basic,no pool and no yard,after 2011
95894,30,6,73763,10,4,2005,FALSE,TRUE,9186,75,132,TRUE,5,9596889.5,Basic,has pool and has yard,from 2000 to 2010
23888,24,24,2000,4,6,2011,FALSE,TRUE,3055,3497,107,TRUE,10,2394623.1,Basic,has pool and no yard,after 2011
4198,2,93,67957,4,9,2003,FALSE,TRUE,8268,4194,285,TRUE,5,422549.3,Basic,has pool and no yard,from 2000 to 2010
67135,30,64,32695,3,8,2020,TRUE,TRUE,2579,3894,828,TRUE,2,6723196,Basic,no pool and has yard,after 2011
95162,10,13,66055,2,10,2005,FALSE,TRUE,8386,3445,692,FALSE,4,9520376.5,Basic,no pool and has yard,from 2000 to 2010
999,30,11,26066,5,9,2006,TRUE,FALSE,3768,79,755,FALSE,10,104307.6,Basic,has pool and no yard,from 2000 to 2010
34982,30,66,5540,6,8,2001,FALSE,TRUE,224,802,474,TRUE,1,3508325.1,Basic,no pool and has yard,from 2000 to 2010
2183,10,31,87645,4,6,2020,TRUE,FALSE,31,6050,447,TRUE,5,221187,Basic,has pool and no yard,after 2011
67699,98,27,97638,4,9,2021,TRUE,TRUE,5976,31,899,TRUE,6,6776755.1,Basic,no pool and has yard,after 2011
71143,10,10,87834,7,6,2018,TRUE,TRUE,6797,5738,739,TRUE,9,7124217.8,Luxury,has pool and has yard,after 2011
57244,58,79,20132,3,2,1991,TRUE,TRUE,1566,2214,998,TRUE,9,5728704.1,Basic,no pool and no yard,from 1990 to 1999
17114,17,28,24388,3,6,2021,TRUE,TRUE,8327,911,668,TRUE,0,1714461.1,Basic,no pool and has yard,after 2011
83009,70,26,10894,5,1,2009,FALSE,TRUE,4251,1402,802,TRUE,5,8305627.9,Basic,has pool and no yard,from 2000 to 2010
52610,2,69,63116,5,2,2009,FALSE,TRUE,7247,592,478,TRUE,3,5270005.9,Basic,has pool and no yard,from 2000 to 2010
7788,43,75,10731,3,6,1993,TRUE,TRUE,3932,2422,947,FALSE,10,791624.3,Luxury,has pool and has yard,from 1990 to 1999
5693,55,37,30805,8,9,2018,TRUE,TRUE,1638,986,442,TRUE,0,576081.8,Basic,no pool and has yard,after 2011
48345,10,41,97159,4,5,2013,TRUE,TRUE,9057,4582,539,FALSE,10,4842954.3,Basic,no pool and has yard,after 2011
53422,76,49,29508,8,1,2009,FALSE,TRUE,6497,693,563,TRUE,9,5343686.9,Basic,no pool and no yard,from 2000 to 2010
64603,14,53,26609,7,5,2010,TRUE,TRUE,8634,9299,366,FALSE,2,6469506,Basic,has pool and no yard,from 2000 to 2010
966,71,85,10121,9,8,1997,TRUE,TRUE,8735,9362,744,FALSE,7,106121.7,Basic,has pool and no yard,from 1990 to 1999
47264,49,23,56118,10,5,1995,FALSE,FALSE,3771,5179,427,TRUE,5,4732236.5,Basic,has pool and has yard,from 1990 to 1999
92992,24,18,10876,8,9,1991,FALSE,TRUE,7478,323,697,FALSE,0,9305605.1,Basic,has pool and has yard,from 1990 to 1999
303,75,24,7493,4,10,2021,TRUE,TRUE,782,9569,423,TRUE,1,31966.1,Basic,no pool and no yard,after 2011
83635,31,23,95466,5,10,1998,TRUE,TRUE,469,5441,273,FALSE,9,8369562.8,Basic,has pool and no yard,from 1990 to 1999
29689,45,22,40860,1,10,2014,TRUE,TRUE,8498,7641,347,TRUE,7,2973788.4,Basic,no pool and has yard,after 2011
47239,58,19,89065,6,9,1993,TRUE,FALSE,8710,1880,447,TRUE,6,4725416.3,Basic,no pool and no yard,from 1990 to 1999
